id,cid,pid,p,ap,v,ciso,u,dt,yoypc,seqpc
18315_4449_13001_3QFY-2016,18315,4449,3QFY-2016,3QFY-2016,,XXX,9,A,,
18315_4449_13001_2HFY-2021,18315,4449,2HFY-2021,2HFY-2021,70.99047619047619,XXX,9,A,238.8260636936748,184.75462826917425
18315_5626_13001_FY-2023,18315,5626,FY-2023,FY-2023,3042450000.0,INR,1,A,20.402469428944556,20.402469428944556
18315_263341_13001_3QFY-2022,18315,263341,3QFY-2022,3QFY-2022,9616300000.0,INR,1,A,26.827306058927487,8.956695143783
18315_470_13001_FY-2022,18315,470,FY-2022,FY-2022,29865400000.0,INR,1,A,18.203910393414073,18.203910393414073
18315_13741625_13001_1QFY-2023,18315,13741625,1QFY-2023,1QFY-2023,323600000.0,INR,1,A,22.021116138763198,-0.797057020232986
18315_31_13001_FY-2017_validation,18315,31,FY-2017,,,,9,,,
18315_13741684_13001_2QFY-2025,18315,13741684,2QFY-2025,2QFY-2025,159602272.72727272,XXX,6,A,0.23188302064736885,0.04016872128094123
18315_13741738_13001_2QFY-2018,18315,13741738,2QFY-2018,2QFY-2018,4.00881057268722,INR,1,A,,24.950961161239626
18315_13741770_13001_2QFY-2026,18315,13741770,2QFY-2026,2QFY-2026,66775119.581210226,INR,1,E,29.912684010136626,-17.04954089290655
18315_35_13001_FY-2038_validation,18315,35,FY-2038,,3.8485840464917604,,9,E,,
18315_32_13001_FY-2025_validation,18315,32,FY-2025,,4.981571525394084,,9,A,,
18315_13766601_13001_2QFY-2023,18315,13766601,2QFY-2023,2QFY-2023,3586700000.0,INR,1,A,-4.021942734814022,-1.9384295713035868
18315_53_13001_FY-2025_validation,18315,53,FY-2025,,29.404179712227098,,9,A,,
18315_54_13001_FY-2031_validation,18315,54,FY-2031,,1.9994197906088553,,9,E,,
18315_56_13001_FY-2034_validation,18315,56,FY-2034,,1.331217592926641,,9,E,,
18315_13766603_13001_1QFY-2016,18315,13766603,1QFY-2016,1QFY-2016,,INR,1,A,,
18315_95_13001_FY-2040_validation,18315,95,FY-2040,,0.5799020173932876,,9,E,,
18315_96_13001_FY-2022_validation,18315,96,FY-2022,,,,9,,,
18315_96_13001_FY-2025_validation,18315,96,FY-2025,,,,9,,,
18315_13799003_13001_1HFY-2019,18315,13799003,1HFY-2019,1HFY-2019,10210000.0,XXX,6,A,3.340080971659919,
18315_15123916_13001_1QFY-2021,18315,15123916,1QFY-2021,1QFY-2021,14.382727980952591,INR,1,A,-48.75075367626769,-55.82936936865527
18315_4616_13001_2HFY-2020,18315,4616,2HFY-2020,2HFY-2020,561200000.0,INR,1,A,,7.985376178564556
18315_5650_13001_3QFY-2022,18315,5650,3QFY-2022,3QFY-2022,67.22655758338578,INR,1,A,27.42508827178166,9.725232396897962
18315_4251_13001_1HFY-2020,18315,4251,1HFY-2020,1HFY-2020,14.929276792467501,XXX,2,A,4.715747218942035,
18315_1214_13001_2QFY-2024,18315,1214,2QFY-2024,2QFY-2024,,INR,1,A,,
18315_195_13001_2QFY-2022,18315,195,2QFY-2022,2QFY-2022,2213600000.0,INR,1,A,25.146992311171417,21.733391992960847
18315_2497_13001_1QFY-2019,18315,2497,1QFY-2019,1QFY-2019,11.28428358345256,XXX,2,A,-184.43280980986128,-167.63585156354904
18315_470_13001_FY-2026,18315,470,FY-2026,FY-2026,42565420103.24797,INR,1,E,13.320430496906368,13.320430496906368
18315_5399_13001_FY-2022,18315,5399,FY-2022,FY-2022,7.108677287804404,XXX,2,A,346.92080512263186,346.92080512263186
18315_2027_13001_4QFY-2023,18315,2027,4QFY-2023,4QFY-2023,2507100000.0,INR,1,A,13.68005803935794,6.51739813910014
18315_13741679_13001_FY-2020,18315,13741679,FY-2020,FY-2020,956300000.0,INR,1,A,50.62214521971964,50.62214521971964
18315_13741674_13001_FY-2022,18315,13741674,FY-2022,FY-2022,14260000.0,XXX,6,A,17.94871794871795,17.94871794871795
18315_37_13001_FY-2039_validation,18315,37,FY-2039,,0.6664947317551483,,9,E,,
18315_38_13001_FY-2034_validation,18315,38,FY-2034,,15.617850875516107,,9,E,,
18315_59_13001_FY-2030_validation,18315,59,FY-2030,,5.5383125379240425,,9,E,,
18315_59_13001_FY-2037_validation,18315,59,FY-2037,,,,9,,,
18315_60_13001_FY-2017_validation,18315,60,FY-2017,,,,9,,,
18315_99_13001_FY-2031_validation,18315,99,FY-2031,,5.173188097063395,,9,E,,
18315_100_13001_FY-2035_validation,18315,100,FY-2035,,5.916476190288112,,9,E,,
18315_103_13001_FY-2038_validation,18315,103,FY-2038,,3.8485840464917604,,9,E,,
18315_69_13001_FY-2019_validation,18315,69,FY-2019,,3.7104639003988558,,9,A,,
18315_104_13001_FY-2026_validation,18315,104,FY-2026,,28.43638137498059,,9,E,,
18315_104_13001_FY-2024_validation,18315,104,FY-2024,,,,9,,,
18315_104_13001_FY-2035_validation,18315,104,FY-2035,,6.700417663992401,,9,E,,
18315_108_13001_FY-2022_validation,18315,108,FY-2022,,,,9,,,
18315_43_13001_FY-2024_validation,18315,43,FY-2024,,43.672583081571,,9,A,,
18315_43_13001_FY-2035_validation,18315,43,FY-2035,,,,9,,,
18315_45_13001_FY-2038_validation,18315,45,FY-2038,,,,9,,,
18315_73_13001_FY-2017_validation,18315,73,FY-2017,,,,9,,,
18315_47_13001_FY-2035_validation,18315,47,FY-2035,,,,9,,,
18315_50_13001_FY-2023_validation,18315,50,FY-2023,,,,9,,,
18315_50_13001_FY-2039_validation,18315,50,FY-2039,,3.3817076099217616,,9,E,,
18315_77_13001_FY-2018_validation,18315,77,FY-2018,,4.468407239520181,,9,A,,
18315_79_13001_FY-2036_validation,18315,79,FY-2036,,,,9,,,
18315_91_13001_FY-2038_validation,18315,91,FY-2038,,1.8782144978275743,,9,E,,
18315_13741619_13001_1QFY-2019,18315,13741619,1QFY-2019,1QFY-2019,6570200000.0,INR,1,A,4.592705796201665,-12.402005226387926
18315_13741620_13001_1QFY-2021,18315,13741620,1QFY-2021,1QFY-2021,187900000.0,INR,1,A,-89.52970021174636,-89.10092807424594
18315_13741621_13001_2QFY-2024,18315,13741621,2QFY-2024,2QFY-2024,2452500000.0,INR,1,A,16.171664061389794,9.135813456746172
18315_13741623_13001_1QFY-2018,18315,13741623,1QFY-2018,1QFY-2018,765700000.0,INR,1,A,,
18315_13741623_13001_4QFY-2021,18315,13741623,4QFY-2021,4QFY-2021,964400000.0,INR,1,A,11.04202648244099,7.754189944134078
18315_13741625_13001_4QFY-2026,18315,13741625,4QFY-2026,4QFY-2026,442901280.0,INR,1,E,1.9570165745856354,1.8210676352935766
18315_13741626_13001_1HFY-2025,18315,13741626,1HFY-2025,1HFY-2025,80300000.0,INR,1,A,-15.739769150052465,
18315_13741626_13001_1QFY-2023,18315,13741626,1QFY-2023,1QFY-2023,36100000.0,INR,1,A,19.5364238410596,-9.296482412060302
18315_13741627_13001_2HFY-2021,18315,13741627,2HFY-2021,2HFY-2021,61700000.0,INR,1,A,687.6190476190477,215.97744360902254
18315_13741627_13001_3QFY-2020,18315,13741627,3QFY-2020,3QFY-2020,-2800000.0,INR,1,A,-125.68807339449542,-133.33333333333331
18315_13741629_13001_1HFY-2022,18315,13741629,1HFY-2022,1HFY-2022,1607800000.0,INR,1,A,183.56261022927688,-36.24900872323553
18315_13741633_13001_1QFY-2018,18315,13741633,1QFY-2018,1QFY-2018,28000000.0,INR,1,A,,
18315_13741635_13001_1HFY-2025,18315,13741635,1HFY-2025,1HFY-2025,2165200000.0,INR,1,A,4.710320147016152,
18315_13741640_13001_FY-2027,18315,13741640,FY-2027,FY-2027,327687677.7787224,INR,1,E,0.27396090850327426,0.27396090850327426
18315_13741656_13001_2QFY-2020,18315,13741656,2QFY-2020,2QFY-2020,,INR,1,A,,
18315_13741665_13001_FY-2017,18315,13741665,FY-2017,FY-2017,,INR,1,A,,
18315_13741668_13001_4QFY-2028,18315,13741668,4QFY-2028,4QFY-2028,2314228307.34658,INR,1,E,47.03701759628457,19.42766421529403
18315_13741668_13001_2QFY-2028,18315,13741668,2QFY-2028,2QFY-2028,1922844559.50967,INR,1,E,-2.531699690397464,10.616023238159036
18315_13741669_13001_1HFY-2023,18315,13741669,1HFY-2023,1HFY-2023,604300000.0,INR,1,A,14.364118092354278,-18.983777986325244
18315_13741672_13001_2QFY-2020,18315,13741672,2QFY-2020,2QFY-2020,1237600000.0,INR,1,A,37.23663783544023,-2.142800664189136
18315_13741673_13001_3QFY-2027,18315,13741673,3QFY-2027,3QFY-2027,18003040.0,XXX,6,E,9.02800284838027,-0.278132715368954
18315_13741673_13001_2QFY-2018,18315,13741673,2QFY-2018,2QFY-2018,9910000.0,XXX,6,A,,14.170506912442397
18315_13741673_13001_4QFY-2021,18315,13741673,4QFY-2021,4QFY-2021,13270000.0,XXX,6,A,32.83283283283283,-0.7479431563201197
18315_13741674_13001_FY-2016,18315,13741674,FY-2016,FY-2016,,XXX,6,A,,
18315_13741674_13001_2QFY-2027,18315,13741674,2QFY-2027,2QFY-2027,6444052.5,XXX,6,E,6.986651689926622,1.1402909878519636
18315_13741675_13001_1HFY-2018,18315,13741675,1HFY-2018,1HFY-2018,6600000.0,XXX,6,A,,
18315_13741677_13001_1QFY-2021,18315,13741677,1QFY-2021,1QFY-2021,351.266666666667,INR,1,A,11.095261892863356,4.979125059438892
18315_13741678_13001_2QFY-2026,18315,13741678,2QFY-2026,2QFY-2026,356.5562331838564,INR,1,E,0.1297040556799776,0.20000000000002133
18315_13741678_13001_FY-2027,18315,13741678,FY-2027,FY-2027,359.15327439965444,INR,1,E,0.7574460244456324,0.7574460244456324
18315_13741678_13001_1QFY-2022,18315,13741678,1QFY-2022,1QFY-2022,312.978142076503,INR,1,A,6.391728689051222,3.290698513217072
18315_13741683_13001_2QFY-2026,18315,13741683,2QFY-2026,2QFY-2026,159282000.0,XXX,6,E,-0.011299435028248588,-0.011299435028248588
18315_13741683_13001_4QFY-2023,18315,13741683,4QFY-2023,4QFY-2023,159200000.0,XXX,6,A,0.0,0.0
18315_13741683_13001_FY-2019,18315,13741683,FY-2019,FY-2019,159115789.47368422,XXX,6,A,0.04832718589464616,0.04832718589464616
18315_13741684_13001_2QFY-2023,18315,13741684,2QFY-2023,2QFY-2023,158900000.0,XXX,6,A,0.0,0.0
18315_13741684_13001_FY-2021,18315,13741684,FY-2021,FY-2021,159100000.0,XXX,6,A,0.06289308176100629,0.06289308176100629
18315_13741686_13001_2QFY-2019,18315,13741686,2QFY-2019,2QFY-2019,,INR,1,A,,
18315_13741689_13001_FY-2018,18315,13741689,FY-2018,FY-2018,-1367900000.0,INR,1,A,,
18315_13741689_13001_FY-2019,18315,13741689,FY-2019,FY-2019,-2608600000.0,INR,1,A,-90.70107463995906,-90.70107463995906
18315_13741691_13001_2QFY-2020,18315,13741691,2QFY-2020,2QFY-2020,,INR,1,A,,
18315_13741695_13001_1HFY-2025,18315,13741695,1HFY-2025,1HFY-2025,2541099999.999999,INR,1,A,-12.415124254644502,
18315_13741696_13001_FY-2023,18315,13741696,FY-2023,FY-2023,223200000.0,INR,1,A,161.39337498526467,161.39337498526467
18315_13741699_13001_1HFY-2025,18315,13741699,1HFY-2025,1HFY-2025,418600000.0,INR,1,A,73.98171238570241,
18315_13741709_13001_FY-2027,18315,13741709,FY-2027,FY-2027,34775892339.854256,INR,1,E,11.00349140723198,11.00349140723198
18315_13741729_13001_2QFY-2020,18315,13741729,2QFY-2020,2QFY-2020,,INR,1,A,,
18315_13741737_13001_2QFY-2019,18315,13741737,2QFY-2019,2QFY-2019,3.16,INR,1,A,-21.185318661518497,10.145951216516975
18315_13741737_13001_4QFY-2026,18315,13741737,4QFY-2026,4QFY-2026,8.714496359198089,INR,1,E,226.38563143064002,-2.801393553494535
18315_13741737_13001_1HFY-2025,18315,13741737,1HFY-2025,1HFY-2025,10.93,INR,1,A,-19.223421512584864,
18315_13741768_13001_FY-2023,18315,13741768,FY-2023,FY-2023,215800000.0,INR,1,A,-59.95971055212447,-59.95971055212447
18315_13741769_13001_1QFY-2017,18315,13741769,1QFY-2017,1QFY-2017,,INR,1,A,,
18315_13741770_13001_1HFY-2020,18315,13741770,1HFY-2020,1HFY-2020,23600000.0,INR,1,A,237.2093023255814,
18315_13741771_13001_2QFY-2025,18315,13741771,2QFY-2025,2QFY-2025,9486600000.0,INR,1,A,,
18315_13741773_13001_FY-2022,18315,13741773,FY-2022,FY-2022,-618628571.4285713,INR,1,A,-54.09640316783771,-54.09640316783771
18315_13741771_13001_2QFY-2021,18315,13741771,2QFY-2021,2QFY-2021,,INR,1,A,,
18315_13766598_13001_3QFY-2022,18315,13766598,3QFY-2022,3QFY-2022,25640000.0,XXX,6,A,13.501549358123063,3.4288019362646227
18315_13766601_13001_4QFY-2028,18315,13766601,4QFY-2028,4QFY-2028,6008868537.07068,INR,1,E,15.615489058509219,8.670497073102833
18315_13766602_13001_1HFY-2021,18315,13766602,1HFY-2021,1HFY-2021,620200000.0,INR,1,A,-56.99029126213592,-44.19148744713399
18315_14740865_13001_1QFY-2028,18315,14740865,1QFY-2028,1QFY-2028,454167000.0,INR,1,E,35.0,-19.956221225567756
18315_15030367_13001_1HFY-2023,18315,15030367,1HFY-2023,1HFY-2023,1618500000.000002,INR,1,A,1.6645728643216668,-25.68188079713467
18315_15123881_13001_1HFY-2020,18315,15123881,1HFY-2020,1HFY-2020,,XXX,59,A,,
18315_15123915_13001_FY-2027,18315,15123915,FY-2027,FY-2027,213424198.33333334,XXX,42,E,6.083719197060628,6.083719197060628
18315_15123917_13001_1QFY-2018,18315,15123917,1QFY-2018,1QFY-2018,82.88801571709234,INR,1,A,,
18315_15182885_13001_FY-2022,18315,15182885,FY-2022,FY-2022,13.368545202810113,XXX,2,A,-109.2600469454263,-109.2600469454263
18315_15182886_13001_FY-2016,18315,15182886,FY-2016,FY-2016,,XXX,2,A,,
18315_15182887_13001_3QFY-2024,18315,15182887,3QFY-2024,3QFY-2024,15.521597568916865,XXX,2,A,332.5983847362146,-50.07629453392983
18315_15182887_13001_2QFY-2018,18315,15182887,2QFY-2018,2QFY-2018,18.183037110975373,XXX,2,A,,157.7659585783149
18315_15321059_13001_1HFY-2023,18315,15321059,1HFY-2023,1HFY-2023,-36600000.0,INR,1,A,,
18315_15321059_13001_4QFY-2021,18315,15321059,4QFY-2021,4QFY-2021,,INR,1,A,,
18315_15321060_13001_1HFY-2020,18315,15321060,1HFY-2020,1HFY-2020,9.031087681969588,INR,1,A,46.820438614032675,
18315_15321062_13001_1QFY-2027,18315,15321062,1QFY-2027,1QFY-2027,1199889847.0827765,INR,1,E,6.600021951206162,-10.435811968419165
18315_15321062_13001_3QFY-2020,18315,15321062,3QFY-2020,3QFY-2020,612600000.0,INR,1,A,-5.462962962963102,-34.26333297564116
18315_15321063_13001_4QFY-2018,18315,15321063,4QFY-2018,4QFY-2018,696299999.999999,INR,1,A,,31.105253247975718
18315_15321063_13001_4QFY-2024,18315,15321063,4QFY-2024,4QFY-2024,1076500000.0,INR,1,A,-2.816647106617315,-0.5634583410308517
18315_15321073_13001_1HFY-2025,18315,15321073,1HFY-2025,1HFY-2025,11.838522894774243,INR,1,A,-14.355110021913898,
18315_15321356_13001_1HFY-2023,18315,15321356,1HFY-2023,1HFY-2023,,INR,1,A,,
18315_15321356_13001_2QFY-2020,18315,15321356,2QFY-2020,2QFY-2020,,INR,1,A,,
18315_15321356_13001_1QFY-2023,18315,15321356,1QFY-2023,1QFY-2023,,INR,1,A,,
18315_5632_13001_3QFY-2021,18315,5632,3QFY-2021,3QFY-2021,8383200000.0,INR,1,A,13.087818696883852,17.657296037950346
18315_5640_13001_4QFY-2028,18315,5640,4QFY-2028,4QFY-2028,1700569972.30474,INR,1,E,15.860010397822293,19.59105167861265
18315_5641_13001_2HFY-2020,18315,5641,2HFY-2020,2HFY-2020,1111300000.0,INR,1,A,,-22.933425797503418
18315_4616_13001_2QFY-2024,18315,4616,2QFY-2024,2QFY-2024,360700000.0,INR,1,A,7.191679049034175,18.184796854521625
18315_5644_13001_1HFY-2022,18315,5644,1HFY-2022,1HFY-2022,,INR,1,A,,
18315_5645_13001_4QFY-2028,18315,5645,4QFY-2028,4QFY-2028,10.72692,INR,1,E,49.2449673030861,20.132912094127033
18315_5645_13001_1QFY-2021,18315,5645,1QFY-2021,1QFY-2021,-1.70397,INR,1,A,-153.1161062465516,-154.6144230769231
18315_2062_13001_1HFY-2025,18315,2062,1HFY-2025,1HFY-2025,-558200000.0,INR,1,A,2.684797768479777,
18315_5648_13001_4QFY-2019,18315,5648,4QFY-2019,4QFY-2019,1229400000.0,INR,1,A,2.3902723411343385,1.7462550691053549
18315_5650_13001_4QFY-2016,18315,5650,4QFY-2016,4QFY-2016,,INR,1,A,,
18315_5652_13001_1HFY-2018,18315,5652,1HFY-2018,1HFY-2018,12994000000.0,INR,1,A,,
18315_5652_13001_1QFY-2023,18315,5652,1QFY-2023,1QFY-2023,10082200000.0,INR,1,A,79.50717515934907,-8.489221692761516
18315_5652_13001_3QFY-2028,18315,5652,3QFY-2028,3QFY-2028,14750213583.0861,INR,1,E,6.126687735732073,1.0322566969759517
18315_5653_13001_4QFY-2019,18315,5653,4QFY-2019,4QFY-2019,1012600000.0,INR,1,A,4.16623804135377,2.6457171819564116
18315_5654_13001_2QFY-2027,18315,5654,2QFY-2027,2QFY-2027,1459577350.3707,INR,1,E,23.95582767889993,23.1431979310311
18315_5656_13001_FY-2027,18315,5656,FY-2027,FY-2027,37.39523004829263,INR,1,E,0.7240358130888501,0.7240358130888501
18315_5657_13001_2QFY-2019,18315,5657,2QFY-2019,2QFY-2019,1089100000.0,INR,1,A,-10.744140304868054,12.498708811073348
18315_5657_13001_1QFY-2027,18315,5657,1QFY-2027,1QFY-2027,1961950971.322895,INR,1,E,4.995770701214548,-8.204431714252683
18315_5658_13001_4QFY-2028,18315,5658,4QFY-2028,4QFY-2028,113.0133021716611,INR,1,E,17.302520373695273,22.015229241666514
18315_300072_13001_FY-2028,18315,300072,FY-2028,FY-2028,17.182197137043826,XXX,2,E,-22.897426104273322,-22.897426104273322
18315_553_13001_2QFY-2024,18315,553,2QFY-2024,2QFY-2024,,INR,1,A,,
18315_554_13001_FY-2026,18315,554,FY-2026,FY-2026,10113280310.305288,INR,1,E,6.893282074021926,6.893282074021926
18315_300075_13001_1HFY-2021,18315,300075,1HFY-2021,1HFY-2021,8.437787227165757,XXX,2,A,-281.78412939734494,-222.57981145311732
18315_560_13001_2QFY-2025,18315,560,2QFY-2025,2QFY-2025,2338100000.0,INR,1,A,,
18315_300084_13001_1QFY-2028,18315,300084,1QFY-2028,1QFY-2028,-14.803647719730758,XXX,2,E,-1893.556265130852,452.1991140779754
18315_300084_13001_3QFY-2019,18315,300084,3QFY-2019,3QFY-2019,14.204677008566797,XXX,2,A,2689.755903942792,-230.4629708455053
18315_300084_13001_4QFY-2017,18315,300084,4QFY-2017,4QFY-2017,,XXX,2,A,,
18315_300086_13001_3QFY-2018,18315,300086,3QFY-2018,3QFY-2018,-1.500230919357001,XXX,2,A,,-835.5063209978965
18315_300088_13001_1QFY-2017,18315,300088,1QFY-2017,1QFY-2017,,INR,1,A,,
18315_570_13001_2QFY-2024,18315,570,2QFY-2024,2QFY-2024,,INR,1,A,,
18315_300095_13001_2HFY-2021,18315,300095,2HFY-2021,2HFY-2021,173.8025271818983,XXX,2,A,17688.01786970498,20730.52140407161
18315_300096_13001_4QFY-2028,18315,300096,4QFY-2028,4QFY-2028,13.719462725416816,XXX,2,E,1440.2676505207698,245.20886973638216
18315_300098_13001_1HFY-2022,18315,300098,1HFY-2022,1HFY-2022,6094400000.0,INR,1,A,61.75814842339952,-17.89731775990516
18315_2675_13001_FY-2016,18315,2675,FY-2016,FY-2016,,XXX,9,A,,
18315_2676_13001_1QFY-2016,18315,2676,1QFY-2016,1QFY-2016,,XXX,2,A,,
18315_5760_13001_2QFY-2028,18315,5760,2QFY-2028,2QFY-2028,13.236029012365401,XXX,2,E,-323.95943594246984,-3.9786685843955283
18315_4251_13001_FY-2027,18315,4251,FY-2027,FY-2027,16.85013730171423,XXX,2,E,25.96953815579539,25.96953815579539
18315_4251_13001_2HFY-2022,18315,4251,2HFY-2022,2HFY-2022,16.119042571820938,XXX,2,A,-469.2536416692768,-87.60265066764674
18315_1194_13001_FY-2018,18315,1194,FY-2018,FY-2018,201044444.44444337,INR,1,A,,
18315_190_13001_4QFY-2025,18315,190,4QFY-2025,4QFY-2025,12218500000.0,INR,1,A,1.1322909855401142,5.731122687388588
18315_193_13001_2QFY-2016,18315,193,2QFY-2016,2QFY-2016,,INR,1,A,,
18315_194_13001_2QFY-2019,18315,194,2QFY-2019,2QFY-2019,2955100000.0,INR,1,A,13.771463771463772,7.123178423838179
18315_263368_13001_1HFY-2019,18315,263368,1HFY-2019,1HFY-2019,4.534848167876281,XXX,2,A,,
18315_203_13001_1HFY-2019,18315,203,1HFY-2019,1HFY-2019,12218100000.0,INR,1,A,9.434114359415306,
18315_203_13001_1QFY-2017,18315,203,1QFY-2017,1QFY-2017,,INR,1,A,,
18315_208_13001_3QFY-2027,18315,208,3QFY-2027,3QFY-2027,2034440136.5680976,INR,1,E,16.043677884355777,2.864332238108085
18315_210_13001_2QFY-2018,18315,210,2QFY-2018,2QFY-2018,637000000.0,INR,1,A,,30.2392148844817
18315_211_13001_2QFY-2017,18315,211,2QFY-2017,2QFY-2017,,INR,1,A,,
18315_204_13001_1QFY-2028,18315,204,1QFY-2028,1QFY-2028,1605569196.6,INR,1,E,6.181837934972217,12.065368708617658
18315_204_13001_4QFY-2024,18315,204,4QFY-2024,4QFY-2024,1308900000.0,INR,1,A,-7.57661347267335,-6.413556413556414
18315_213_13001_1HFY-2019,18315,213,1HFY-2019,1HFY-2019,,INR,1,A,,
18315_219_13001_4QFY-2019,18315,219,4QFY-2019,4QFY-2019,4.15,INR,1,A,-0.040169774139580984,2.0031952808133564
18315_5856_13001_FY-2023,18315,5856,FY-2023,FY-2023,-96100000.0,INR,1,A,-66.84027777777779,-66.84027777777779
18315_5856_13001_2QFY-2016,18315,5856,2QFY-2016,2QFY-2016,,INR,1,A,,
18315_5856_13001_3QFY-2028,18315,5856,3QFY-2028,3QFY-2028,-21958975.1317314,INR,1,E,-28.253827026507267,0.0
18315_5871_13001_FY-2020,18315,5871,FY-2020,FY-2020,18166792982.22222,INR,1,A,10.345092151009077,10.345092151009077
18315_5886_13001_FY-2019,18315,5886,FY-2019,FY-2019,24.410280721953203,XXX,2,A,,
18315_617227_13001_1QFY-2019,18315,617227,1QFY-2019,1QFY-2019,66769999.99999999,XXX,59,A,-2.197158341877849,0.0
18315_5907_13001_1QFY-2023,18315,5907,1QFY-2023,1QFY-2023,63.72220348733411,XXX,2,A,569.4215024563043,-119.90581418921238
18315_2848_13001_4QFY-2024,18315,2848,4QFY-2024,4QFY-2024,52900000.0,INR,1,A,-26.933701657458563,6.2248995983935735
18315_5924_13001_FY-2026,18315,5924,FY-2026,FY-2026,998451453.8505522,INR,1,E,-4.509233564407785,-4.509233564407785
18315_259880_13001_1HFY-2019,18315,259880,1HFY-2019,1HFY-2019,864000000.0,INR,1,A,52.70413573700954,
18315_259880_13001_1QFY-2020,18315,259880,1QFY-2020,1QFY-2020,492400000.0,INR,1,A,24.124023191330064,-18.11076001995676
18315_4398_13001_2QFY-2025,18315,4398,2QFY-2025,2QFY-2025,5.29164,INR,1,A,-21.932983492984263,-6.009946714031968
18315_4398_13001_4QFY-2026,18315,4398,4QFY-2026,4QFY-2026,7.821382013063803,INR,1,E,192.93565591999266,-2.880878953368192
18315_5427_13001_FY-2025,18315,5427,FY-2025,FY-2025,1.024172935076316,XXX,9,A,-45.29085298429037,-45.29085298429037
18315_4430_13001_3QFY-2028,18315,4430,3QFY-2028,3QFY-2028,1.266920059152249,XXX,2,E,-91.3184826570064,-744.5524156195472
18315_4431_13001_4QFY-2027,18315,4431,4QFY-2027,4QFY-2027,-16.33529506515112,XXX,2,E,-1772.902093723183,-1840.289253152957
18315_4432_13001_4QFY-2026,18315,4432,4QFY-2026,4QFY-2026,1.310677170482162,XXX,2,E,1781.1688693043513,-782.108825430172
18315_4434_13001_3QFY-2024,18315,4434,3QFY-2024,3QFY-2024,-3.492034086698725,XXX,2,A,-987.0166205149751,-390.1260277175175
18315_4436_13001_FY-2019,18315,4436,FY-2019,FY-2019,5.557864577345843,XXX,2,A,,
18315_4439_13001_4QFY-2027,18315,4439,4QFY-2027,4QFY-2027,0.781927617438623,XXX,2,E,-13156.212544036473,-1812.0028779909912
18315_4445_13001_FY-2021,18315,4445,FY-2021,FY-2021,347.98967170785687,XXX,2,A,38349.81405654046,38349.81405654046
18315_4449_13001_1QFY-2017,18315,4449,1QFY-2017,1QFY-2017,,XXX,9,A,,
18315_4451_13001_FY-2026,18315,4451,FY-2026,FY-2026,-18.6084629077888,XXX,2,E,787.1048978317955,787.1048978317955
18315_4519_13001_FY-2026,18315,4519,FY-2026,FY-2026,90.10215900589522,XXX,2,E,12035.140371888616,12035.140371888616
18315_4532_13001_1QFY-2020,18315,4532,1QFY-2020,1QFY-2020,11.937678297125535,XXX,2,A,2254.9807424298406,1189.2203081118107
18315_2493_13001_FY-2027,18315,2493,FY-2027,FY-2027,2.214352366422929,XXX,9,E,13.173839980015215,13.173839980015215
18315_2498_13001_2QFY-2020,18315,2498,2QFY-2020,2QFY-2020,11.288968489393856,XXX,2,A,-63.0073023890132,-26.976806398547737
18315_2498_13001_1QFY-2022,18315,2498,1QFY-2022,1QFY-2022,10.127123170601449,XXX,2,A,2221.4599752241456,-763.646986254256
18315_2500_13001_3QFY-2018,18315,2500,3QFY-2018,3QFY-2018,8.214350535422591,XXX,2,A,,-128.01595430899903
18315_5598_13001_FY-2027,18315,5598,FY-2027,FY-2027,6601713157.664913,INR,1,E,4.63751546665019,4.63751546665019
